[00:01:08] [Server thread/INFO]: <Irx99> -272 -224
[00:01:35] [Server thread/INFO]: <Irx99> portal en -> -300 -250 aprox
[00:02:02] [Server thread/INFO]: <Irx99> -38 -31 en el nether
[00:30:08] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:30:23] [Server thread/INFO]: Lalmeja has made the advancement [Ol' Betsy]
[00:33:42] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:36:12] [User Authenticator #8/INFO]: UUID of player Tactical_July is 0d2b54fb-8cca-4784-9dbd-2be2b39de0f2
[00:36:12] [Server thread/INFO]: Tactical_July[/90.173.206.174:11692] logged in with entity id 47433 at (-515.3332496828516, 71.9375, -1666.277696538481)
[00:36:12] [Server thread/INFO]: Tactical_July joined the game
[00:36:33] [Server thread/INFO]: Lalmeja lost connection: Disconnected
[00:36:33] [Server thread/INFO]: Lalmeja left the game
[00:41:30] [User Authenticator #9/INFO]: UUID of player Lalmeja is 8c461d8d-abbc-4e52-a002-a3cb22077258
[00:41:30] [Server thread/INFO]: Lalmeja[/83.53.215.253:53594] logged in with entity id 50749 at (-535.8316316453568, 79.9375, -1671.5089115616752)
[00:41:30] [Server thread/INFO]: Lalmeja joined the game
[00:44:00] [Server thread/INFO]: [Irx99: Summoned new Small Fireball]
[00:44:15] [Server thread/INFO]: [Irx99: Summoned new Small Fireball]
[00:49:23] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:54:14] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[00:55:08] [Server thread/INFO]: [Irx99: Gave 5 [Firework Rocket] to Lalmeja]
[00:59:21] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[01:00:25] [Server thread/INFO]: [Irx99: Gave 1 [Firework Rocket] to Lalmeja]
[01:01:12] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[01:07:01] [Server thread/INFO]: Agonesc has made the advancement [Enchanter]
[01:07:30] [Server thread/INFO]: Irx99 fell out of the world
[01:07:30] [Server thread/INFO]: [Irx99: Killed 2 entities]
[01:07:47] [Server thread/INFO]: Lalmeja lost connection: Disconnected
[01:07:47] [Server thread/INFO]: Lalmeja left the game
[01:07:48] [Server thread/WARN]: handleDisconnection() called twice
[01:07:50] [Server thread/INFO]: Tactical_July lost connection: Disconnected
[01:07:50] [Server thread/INFO]: Tactical_July left the game
[01:07:50] [Server thread/INFO]: Agonesc lost connection: Disconnected
[01:07:50] [Server thread/INFO]: Agonesc left the game
[01:10:26] [Server thread/INFO]: [Irx99: Killed Small Fireball]
[01:14:43] [User Authenticator #10/INFO]: UUID of player Tactical_July is 0d2b54fb-8cca-4784-9dbd-2be2b39de0f2
[01:14:43] [Server thread/INFO]: Tactical_July[/90.173.206.174:12358] logged in with entity id 66819 at (-530.3000000119209, 72.0, -1638.6420012167516)
[01:14:43] [Server thread/INFO]: Tactical_July joined the game
[01:17:45] [User Authenticator #11/INFO]: UUID of player Lalmeja is 8c461d8d-abbc-4e52-a002-a3cb22077258
[01:17:45] [Server thread/INFO]: Lalmeja[/83.53.215.253:54074] logged in with entity id 67341 at (-529.3065000495436, 74.00133597911214, -1645.012499988079)
[01:17:45] [Server thread/INFO]: Lalmeja joined the game
[01:22:36] [Server thread/INFO]: Lalmeja has reached the goal [Beaconator]
[01:22:36] [Server thread/INFO]: Lalmeja has made the advancement [Bring Home the Beacon]
[01:24:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-194} gh{x=-283, y=96, z=-194}
[03:03:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=52, z=-224} gh{x=-291, y=51, z=-225}
[03:03:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=52, z=-224} gh{x=-291, y=51, z=-225}
[03:03:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=52, z=-224} gh{x=-291, y=51, z=-225}
[03:03:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=52, z=-224} gh{x=-291, y=51, z=-225}
[03:03:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=52, z=-224} gh{x=-291, y=51, z=-225}
[03:03:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=52, z=-224} gh{x=-291, y=51, z=-225}
[03:04:02] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=50, z=-221} gh{x=-274, y=51, z=-224}
[03:04:02] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=50, z=-221} gh{x=-274, y=51, z=-224}
[03:04:02] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=50, z=-221} gh{x=-274, y=51, z=-224}
[03:04:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-224} gh{x=-287, y=52, z=-223}
[03:04:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-224} gh{x=-287, y=52, z=-223}
[03:04:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-224} gh{x=-287, y=52, z=-223}
[03:04:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-224} gh{x=-287, y=52, z=-223}
[03:04:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-224} gh{x=-287, y=52, z=-223}
[03:04:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-224} gh{x=-287, y=52, z=-223}
[03:04:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-224} gh{x=-287, y=52, z=-223}
[03:04:03] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=52, z=-224} gh{x=-287, y=52, z=-223}
[03:05:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=53, z=-198} gh{x=-284, y=52, z=-195}
[03:05:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=53, z=-198} gh{x=-284, y=52, z=-195}
[03:05:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=53, z=-198} gh{x=-284, y=52, z=-195}
[03:05:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=53, z=-198} gh{x=-284, y=52, z=-195}
[03:05:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=53, z=-198} gh{x=-284, y=52, z=-195}
[03:05:20] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=50, z=-204} gh{x=-292, y=51, z=-205}
[03:05:20] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=50, z=-204} gh{x=-292, y=51, z=-205}
[03:05:20] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=50, z=-204} gh{x=-292, y=51, z=-205}
[03:05:20] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=50, z=-204} gh{x=-292, y=51, z=-205}
[03:05:33] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=50, z=-214} gh{x=-296, y=50, z=-215}
[03:05:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=47, z=-218} gh{x=-296, y=47, z=-217}
[03:05:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=47, z=-218} gh{x=-296, y=47, z=-217}
[03:05:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=47, z=-218} gh{x=-296, y=47, z=-217}
[03:05:55] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=15, z=-218} gh{x=-300, y=14, z=-218}
[03:05:55] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=15, z=-218} gh{x=-300, y=14, z=-218}
[03:05:55] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=15, z=-218} gh{x=-300, y=14, z=-218}
[03:05:55] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=15, z=-218} gh{x=-300, y=14, z=-218}
[03:05:55] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=15, z=-218} gh{x=-300, y=14, z=-218}
[03:05:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=15, z=-218} gh{x=-300, y=14, z=-218}
[03:05:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=15, z=-218} gh{x=-300, y=14, z=-218}
[03:06:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=35, z=-219} gh{x=-288, y=34, z=-219}
[03:06:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=35, z=-219} gh{x=-288, y=34, z=-219}
[03:06:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=35, z=-219} gh{x=-288, y=34, z=-219}
[03:06:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=35, z=-219} gh{x=-288, y=34, z=-219}
[03:06:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=35, z=-219} gh{x=-288, y=34, z=-219}
[03:06:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=35, z=-219} gh{x=-288, y=34, z=-219}
[03:06:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=35, z=-219} gh{x=-288, y=34, z=-219}
[03:06:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=36, z=-217} gh{x=-289, y=35, z=-218}
[03:06:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=36, z=-217} gh{x=-289, y=35, z=-218}
[03:06:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=36, z=-217} gh{x=-289, y=35, z=-218}
[03:06:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=36, z=-217} gh{x=-289, y=35, z=-218}
[03:06:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=44, z=-209} gh{x=-290, y=44, z=-211}
[03:07:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-276, y=50, z=-222} gh{x=-274, y=49, z=-219}
[03:07:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-276, y=50, z=-222} gh{x=-274, y=49, z=-219}
[03:07:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-276, y=50, z=-222} gh{x=-274, y=49, z=-219}
[03:07:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-276, y=50, z=-222} gh{x=-274, y=49, z=-219}
[03:07:07] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=51, z=-221} gh{x=-274, y=51, z=-222}
[03:08:11] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=50, z=-198} gh{x=-292, y=50, z=-197}
[03:08:11] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=50, z=-198} gh{x=-292, y=50, z=-197}
[03:08:11] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=50, z=-198} gh{x=-292, y=50, z=-197}
[03:08:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=50, z=-198} gh{x=-292, y=50, z=-197}
[03:08:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=51, z=-199} gh{x=-287, y=50, z=-198}
[03:08:30] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=48, z=-204} gh{x=-287, y=48, z=-203}
[03:08:32] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=49, z=-220} gh{x=-286, y=49, z=-219}
[03:08:32] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=49, z=-220} gh{x=-286, y=49, z=-219}
[03:08:32] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=49, z=-220} gh{x=-286, y=49, z=-219}
[03:08:33] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=49, z=-223} gh{x=-285, y=49, z=-221}
[03:08:33] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=49, z=-223} gh{x=-285, y=49, z=-221}
[03:08:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=48, z=-197} gh{x=-287, y=48, z=-197}
[03:08:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=48, z=-197} gh{x=-287, y=48, z=-197}
[03:08:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=48, z=-197} gh{x=-287, y=48, z=-197}
[03:08:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=48, z=-222} gh{x=-284, y=48, z=-222}
[03:08:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=48, z=-222} gh{x=-284, y=48, z=-222}
[03:08:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=48, z=-222} gh{x=-284, y=48, z=-222}
[03:08:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=48, z=-222} gh{x=-284, y=48, z=-222}
[03:08:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=48, z=-222} gh{x=-284, y=48, z=-222}
[03:08:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=48, z=-222} gh{x=-284, y=48, z=-222}
[03:08:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=48, z=-222} gh{x=-284, y=48, z=-222}
[03:08:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-283, y=48, z=-222} gh{x=-284, y=48, z=-222}
[03:08:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=49, z=-220} gh{x=-282, y=48, z=-222}
[03:08:55] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=49, z=-205} gh{x=-280, y=48, z=-204}
[03:08:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=49, z=-194} gh{x=-292, y=49, z=-196}
[03:08:56] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=49, z=-194} gh{x=-292, y=49, z=-196}
[03:08:59] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=49, z=-193} gh{x=-285, y=49, z=-194}
[03:08:59] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=49, z=-193} gh{x=-285, y=49, z=-194}
[03:09:01] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=47, z=-213} gh{x=-278, y=46, z=-214}
[03:09:01] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=47, z=-213} gh{x=-278, y=46, z=-214}
[03:09:01] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=47, z=-213} gh{x=-278, y=46, z=-214}
[03:09:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=47, z=-220} gh{x=-279, y=47, z=-220}
[03:09:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=47, z=-220} gh{x=-279, y=47, z=-220}
[03:09:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=47, z=-220} gh{x=-279, y=47, z=-220}
[03:09:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=47, z=-220} gh{x=-279, y=47, z=-220}
[03:09:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=47, z=-220} gh{x=-279, y=47, z=-220}
[03:09:20] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=47, z=-220} gh{x=-279, y=47, z=-220}
[03:09:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-303, y=50, z=-216} gh{x=-302, y=49, z=-216}
[03:09:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-303, y=50, z=-216} gh{x=-302, y=49, z=-216}
[03:09:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-303, y=50, z=-216} gh{x=-302, y=49, z=-216}
[03:09:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-303, y=50, z=-216} gh{x=-302, y=49, z=-216}
[03:09:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-303, y=50, z=-216} gh{x=-302, y=49, z=-216}
[03:09:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=46, z=-221} gh{x=-281, y=46, z=-222}
[03:09:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=46, z=-221} gh{x=-281, y=46, z=-222}
[03:09:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=46, z=-221} gh{x=-281, y=46, z=-222}
[03:09:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=45, z=-224} gh{x=-294, y=43, z=-224}
[03:10:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=38, z=-216} gh{x=-295, y=37, z=-216}
[03:10:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=38, z=-216} gh{x=-294, y=39, z=-215}
[03:10:28] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-301, y=51, z=-195} gh{x=-300, y=50, z=-196}
[03:10:28] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-301, y=51, z=-195} gh{x=-300, y=50, z=-196}
[03:10:39] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=37, z=-214} gh{x=-293, y=37, z=-213}
[03:11:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=39, z=-219} gh{x=-298, y=40, z=-219}
[03:11:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=39, z=-219} gh{x=-298, y=40, z=-219}
[03:11:13] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=39, z=-219} gh{x=-298, y=40, z=-219}
[03:11:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=40, z=-220} gh{x=-295, y=39, z=-220}
[03:11:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=40, z=-220} gh{x=-295, y=39, z=-220}
[03:11:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=40, z=-220} gh{x=-295, y=39, z=-220}
[03:11:14] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=40, z=-220} gh{x=-295, y=39, z=-220}
[03:11:15] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=41, z=-222} gh{x=-295, y=40, z=-221}
[03:11:15] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=41, z=-222} gh{x=-295, y=40, z=-221}
[03:11:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=46, z=-223} gh{x=-289, y=46, z=-223}
[03:11:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=46, z=-223} gh{x=-289, y=46, z=-223}
[03:11:33] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=49, z=-214} gh{x=-280, y=51, z=-209}
[03:12:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=48, z=-200} gh{x=-274, y=47, z=-206}
[03:12:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=48, z=-200} gh{x=-274, y=47, z=-206}
[03:12:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=48, z=-200} gh{x=-274, y=47, z=-206}
[03:13:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=45, z=-194} gh{x=-288, y=44, z=-194}
[03:13:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=45, z=-194} gh{x=-288, y=44, z=-194}
[03:13:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-288, y=45, z=-194} gh{x=-288, y=44, z=-194}
[03:13:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=46, z=-194} gh{x=-285, y=45, z=-194}
[03:13:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-279, y=45, z=-196} gh{x=-285, y=45, z=-194}
[03:13:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=45, z=-207} gh{x=-273, y=44, z=-207}
[03:13:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=45, z=-207} gh{x=-273, y=44, z=-207}
[03:13:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=45, z=-207} gh{x=-273, y=44, z=-207}
[03:13:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=45, z=-207} gh{x=-273, y=44, z=-207}
[03:13:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=47, z=-211} gh{x=-273, y=44, z=-212}
[03:13:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=47, z=-211} gh{x=-273, y=44, z=-212}
[03:13:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=47, z=-211} gh{x=-273, y=44, z=-212}
[03:13:34] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=47, z=-211} gh{x=-273, y=44, z=-212}
[03:13:39] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=47, z=-216} gh{x=-273, y=46, z=-216}
[03:13:40] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=47, z=-216} gh{x=-273, y=46, z=-216}
[03:14:27] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=45, z=-200} gh{x=-286, y=44, z=-197}
[03:14:28] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=45, z=-200} gh{x=-286, y=44, z=-197}
[03:14:28] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-286, y=45, z=-200} gh{x=-286, y=44, z=-197}
